mea_ddhr,aws_loc,aws_tem,aws_min_rain,aws_rain_YN,aws_wind_d,aws_wind_s,aws_spot_pr,aws_sea_pr,aws_hum,aws_sun,aws_sun_time
2018-08-24 07:30:00,616,23.2,0.0,10.0,327.7,1.6,,,93.4,,
2018-08-24 07:40:00,616,23.3,0.0,10.0,323.7,1.7,,,93.4,,
2018-08-24 07:50:00,616,23.3,0.0,10.0,326.3,1.5,,,93.4,,
2018-08-24 08:00:00,616,23.4,0.0,10.0,330.4,2.3,,,93.4,,
2018-08-24 08:10:00,616,23.7,0.0,0.0,314.1,1.4,,,93.4,,
2018-08-24 08:20:00,616,24.1,0.0,0.0,332.5,1.3,,,93.4,,
2018-08-24 08:30:00,616,24.1,0.0,0.0,305.7,2.7,,,93.4,,
2018-08-24 08:40:00,616,24.3,0.0,0.0,319.1,0.9,,,93.4,,
2018-08-24 08:50:00,616,24.7,0.0,0.0,5.4,0.4,,,93.4,,
2018-08-24 09:00:00,616,24.7,0.0,0.0,332.7,2.3,,,93.4,,
2018-08-24 09:10:00,616,25.9,0.0,0.0,327.3,1.6,,,93.4,,
2018-08-24 09:20:00,616,25.2,0.0,0.0,324.8,4.6,,,93.4,,
2018-08-24 09:30:00,616,24.7,0.0,0.0,337.3,3.5,,,93.4,,
2018-08-24 09:40:00,616,24.9,0.0,0.0,341.7,3.9,,,93.4,,
2018-08-24 09:50:00,616,25.0,0.0,0.0,328.9,3.1,,,93.4,,
2018-08-24 10:00:00,616,24.7,0.0,0.0,325.8,4.5,,,93.4,,
2018-08-24 10:10:00,616,24.7,0.0,0.0,325.0,3.7,,,93.4,,
2018-08-24 10:20:00,616,24.6,0.0,0.0,323.9,3.6,,,93.4,,
2018-08-24 10:30:00,616,24.5,0.0,0.0,345.1,2.4,,,93.4,,
2018-08-24 10:40:00,616,24.6,0.0,10.0,332.1,2.9,,,93.4,,
2018-08-24 10:50:00,616,24.3,0.0,10.0,357.9,2.6,,,93.4,,
2018-08-24 11:00:00,616,24.0,0.0,10.0,329.5,2.5,,,93.4,,
2018-08-24 11:10:00,616,23.8,0.0,10.0,41.2,1.1,,,93.4,,
2018-08-24 11:20:00,616,23.5,0.5,10.0,118.1,1.3,,,93.4,,
2018-08-24 11:30:00,616,23.4,0.0,10.0,218.8,1.4,,,93.4,,
2018-08-24 11:40:00,616,23.3,0.0,10.0,196.6,2.4,,,93.4,,
2018-08-24 11:50:00,616,23.5,0.0,10.0,110.7,1.8,,,93.4,,
2018-08-24 12:00:00,616,23.5,0.0,0.0,209.4,2.2,,,93.4,,
2018-08-24 12:10:00,616,23.3,0.0,0.0,215.8,4.0,,,93.4,,
2018-08-24 12:20:00,616,23.1,0.0,0.0,225.1,2.6,,,93.4,,
2018-08-24 12:30:00,616,23.5,0.0,0.0,218.9,3.1,,,93.4,,
2018-08-24 12:40:00,616,23.7,0.0,10.0,233.0,2.0,,,93.4,,
2018-08-24 12:50:00,616,23.4,0.0,0.0,267.8,4.4,,,93.4,,
2018-08-24 13:00:00,616,23.5,0.0,0.0,232.9,2.4,,,93.4,,
2018-08-24 13:10:00,616,23.4,0.0,0.0,226.3,1.7,,,93.4,,
2018-08-24 13:20:00,616,23.2,0.0,10.0,211.9,3.0,,,93.4,,
2018-08-24 13:30:00,616,22.9,0.0,10.0,221.9,3.3,,,93.4,,
2018-08-24 13:40:00,616,22.9,0.0,10.0,216.8,3.1,,,93.4,,
2018-08-24 13:50:00,616,23.7,0.0,10.0,253.9,1.8,,,93.4,,
2018-08-24 14:00:00,616,23.6,0.0,10.0,222.6,2.7,,,93.4,,
2018-08-24 14:10:00,616,23.6,0.0,10.0,253.8,2.1,,,93.4,,
2018-08-24 14:20:00,616,23.7,0.0,0.0,205.7,2.5,,,93.4,,
2018-08-24 14:30:00,616,24.0,0.0,0.0,220.5,2.6,,,93.4,,
2018-08-24 14:40:00,616,24.0,0.0,0.0,206.7,1.9,,,93.4,,
2018-08-24 14:50:00,616,24.2,0.0,0.0,220.2,3.4,,,93.4,,
2018-08-24 15:00:00,616,24.3,0.0,0.0,214.1,2.4,,,93.4,,
2018-08-24 15:10:00,616,24.3,0.0,0.0,228.5,3.0,,,93.1,,
2018-08-24 15:20:00,616,24.4,0.0,0.0,250.1,2.9,,,93.3,,
2018-08-24 15:30:00,616,24.9,0.0,0.0,242.7,2.4,,,89.8,,
2018-08-24 15:40:00,616,25.3,0.0,0.0,216.8,3.5,,,89.2,,
2018-08-24 15:50:00,616,25.6,0.0,0.0,238.9,1.6,,,86.7,,
2018-08-24 16:00:00,616,25.3,0.0,0.0,215.5,2.3,,,88.6,,
2018-08-24 16:10:00,616,24.1,0.0,10.0,230.3,3.3,,,91.9,,
2018-08-24 16:20:00,616,24.7,0.0,0.0,218.2,1.9,,,92.4,,
2018-08-24 16:30:00,616,24.7,0.0,0.0,219.3,2.8,,,90.1,,
2018-08-24 16:40:00,616,24.8,0.0,0.0,280.3,2.2,,,89.5,,
2018-08-24 16:50:00,616,24.7,0.0,0.0,219.2,2.3,,,89.5,,
2018-08-24 17:00:00,616,24.7,0.0,0.0,216.4,3.6,,,90.0,,
2018-08-24 17:10:00,616,24.6,0.0,0.0,228.5,3.4,,,90.6,,
2018-08-24 17:20:00,616,24.5,0.0,0.0,219.2,2.9,,,91.8,,
2018-08-24 17:30:00,616,24.4,0.0,0.0,207.3,2.8,,,92.3,,
2018-08-24 17:40:00,616,24.3,0.0,0.0,235.0,3.1,,,91.8,,
2018-08-24 17:50:00,616,24.3,0.0,0.0,207.7,2.4,,,92.1,,
2018-08-24 18:00:00,616,24.2,0.0,0.0,249.7,3.5,,,92.4,,
2018-08-24 18:10:00,616,24.2,0.0,0.0,257.2,2.5,,,92.7,,
2018-08-24 18:20:00,616,24.1,0.0,0.0,234.8,2.0,,,92.4,,
2018-08-24 18:30:00,616,24.0,0.0,0.0,201.6,2.0,,,91.4,,
2018-08-24 18:40:00,616,23.9,0.0,0.0,234.1,1.9,,,92.2,,
2018-08-24 18:50:00,616,23.8,0.0,0.0,209.7,1.5,,,92.1,,
2018-08-24 19:00:00,616,23.6,0.0,0.0,208.8,2.1,,,93.0,,
2018-08-24 19:10:00,616,23.4,0.0,0.0,236.1,1.1,,,93.4,,
2018-08-24 19:20:00,616,23.2,0.0,0.0,240.4,0.8,,,93.4,,
2018-08-24 19:30:00,616,23.1,0.0,0.0,172.7,0.6,,,93.4,,
2018-08-24 19:40:00,616,22.9,0.0,0.0,204.0,1.3,,,93.4,,
2018-08-24 19:50:00,616,23.0,0.0,0.0,190.6,0.7,,,93.4,,
2018-08-24 20:00:00,616,23.0,0.0,0.0,207.2,1.1,,,93.4,,
2018-08-24 20:10:00,616,23.0,0.0,0.0,200.9,1.1,,,93.4,,
2018-08-24 20:20:00,616,23.0,0.0,0.0,227.6,1.6,,,93.4,,
2018-08-24 20:30:00,616,23.0,0.0,0.0,198.6,0.9,,,93.4,,
2018-08-24 20:40:00,616,23.0,0.0,0.0,204.0,1.3,,,93.4,,
2018-08-24 20:50:00,616,22.9,0.0,0.0,192.5,0.8,,,93.4,,
2018-08-24 21:00:00,616,22.6,0.0,0.0,190.5,0.6,,,93.4,,
2018-08-24 21:10:00,616,22.4,0.0,0.0,193.9,1.0,,,93.4,,
2018-08-24 21:20:00,616,22.4,0.0,0.0,207.5,0.5,,,93.4,,
2018-08-24 21:30:00,616,22.6,0.0,0.0,154.7,0.8,,,93.4,,
2018-08-24 21:40:00,616,22.6,0.0,0.0,169.8,0.5,,,93.4,,
2018-08-24 21:50:00,616,22.7,0.0,0.0,170.0,0.6,,,93.4,,
2018-08-24 22:00:00,616,22.9,0.0,0.0,192.8,0.8,,,93.4,,
2018-08-24 22:10:00,616,22.9,0.0,0.0,189.4,0.3,,,93.4,,
2018-08-24 22:20:00,616,22.9,0.0,10.0,199.7,0.6,,,93.4,,
2018-08-24 22:30:00,616,22.8,0.0,0.0,164.7,0.2,,,93.4,,
2018-08-24 22:40:00,616,22.8,0.0,0.0,0.0,0.0,,,93.4,,
2018-08-24 22:50:00,616,22.4,0.0,0.0,196.5,0.2,,,93.4,,
2018-08-24 23:00:00,616,22.2,0.0,0.0,202.0,0.2,,,93.4,,
2018-08-24 23:10:00,616,22.0,0.0,0.0,0.0,0.0,,,93.4,,
2018-08-24 23:20:00,616,22.0,0.0,0.0,243.0,0.4,,,93.4,,
2018-08-24 23:30:00,616,22.1,0.0,0.0,209.3,0.9,,,93.4,,
2018-08-24 23:40:00,616,22.2,0.0,0.0,146.1,0.7,,,93.4,,
2018-08-24 23:50:00,616,22.2,0.0,0.0,171.1,0.3,,,93.4,,
2018-08-25 00:00:00,616,22.3,0.0,0.0,205.4,1.0,,,93.4,,
2018-08-25 00:10:00,616,22.3,0.0,0.0,177.4,0.5,,,93.4,,
2018-08-25 00:20:00,616,22.4,0.0,0.0,220.4,0.8,,,93.4,,
2018-08-25 00:30:00,616,22.2,0.0,0.0,209.9,0.7,,,93.4,,
2018-08-25 00:40:00,616,22.2,0.0,0.0,213.2,0.7,,,93.4,,
2018-08-25 00:50:00,616,22.1,0.0,0.0,179.2,0.8,,,93.4,,
2018-08-25 01:00:00,616,22.1,0.0,0.0,148.7,0.4,,,93.4,,
2018-08-25 01:10:00,616,22.0,0.0,0.0,146.3,0.4,,,93.4,,
2018-08-25 01:20:00,616,22.0,0.0,0.0,154.8,1.0,,,93.4,,
2018-08-25 01:30:00,616,22.0,0.0,0.0,152.5,0.8,,,93.4,,
2018-08-25 01:40:00,616,22.0,0.0,0.0,163.6,1.0,,,93.4,,
2018-08-25 01:50:00,616,22.1,0.0,0.0,177.8,1.3,,,93.4,,
2018-08-25 02:00:00,616,22.2,0.0,0.0,166.6,1.0,,,93.4,,
2018-08-25 02:10:00,616,22.2,0.0,0.0,168.1,0.7,,,93.4,,
2018-08-25 02:20:00,616,22.2,0.0,0.0,178.7,1.5,,,93.4,,
2018-08-25 02:30:00,616,22.2,0.0,0.0,170.0,0.7,,,93.4,,
2018-08-25 02:40:00,616,22.2,0.0,0.0,148.8,0.8,,,93.4,,
2018-08-25 02:50:00,616,22.2,0.0,0.0,161.9,0.2,,,93.4,,
2018-08-25 03:00:00,616,22.2,0.0,0.0,185.2,1.3,,,93.4,,
2018-08-25 03:10:00,616,22.1,0.0,0.0,157.6,0.8,,,93.4,,
2018-08-25 03:20:00,616,22.0,0.0,0.0,177.4,0.8,,,93.4,,
2018-08-25 03:30:00,616,22.0,0.0,0.0,204.2,0.5,,,93.4,,
2018-08-25 03:40:00,616,22.1,0.0,0.0,182.4,1.3,,,93.4,,
2018-08-25 03:50:00,616,22.0,0.0,0.0,201.8,1.0,,,93.4,,
2018-08-25 04:00:00,616,21.9,0.0,0.0,213.2,0.8,,,93.4,,
2018-08-25 04:10:00,616,21.8,0.0,0.0,168.9,0.8,,,93.4,,
2018-08-25 04:20:00,616,21.6,0.0,0.0,198.7,0.9,,,93.4,,
2018-08-25 04:30:00,616,21.8,0.0,0.0,195.0,1.8,,,93.4,,
2018-08-25 04:40:00,616,21.6,0.0,0.0,153.2,0.5,,,93.4,,
2018-08-25 04:50:00,616,21.5,0.0,0.0,160.3,0.9,,,93.4,,
2018-08-25 05:00:00,616,21.3,0.0,0.0,140.2,0.7,,,93.4,,
2018-08-25 05:10:00,616,21.3,0.0,0.0,166.8,0.7,,,93.4,,
2018-08-25 05:20:00,616,21.3,0.0,0.0,177.2,0.6,,,93.4,,
2018-08-25 05:30:00,616,21.3,0.0,0.0,162.2,0.9,,,93.4,,
2018-08-25 05:40:00,616,21.3,0.0,0.0,172.3,0.7,,,93.4,,
2018-08-25 05:50:00,616,21.3,0.0,0.0,191.6,0.6,,,93.4,,
2018-08-25 06:00:00,616,21.5,0.0,0.0,169.3,0.5,,,93.4,,
2018-08-25 06:10:00,616,21.4,0.0,0.0,179.2,0.7,,,93.4,,
2018-08-25 06:20:00,616,21.4,0.0,0.0,178.6,0.5,,,93.4,,
2018-08-25 06:30:00,616,21.4,0.0,0.0,168.6,0.5,,,93.4,,
2018-08-25 06:40:00,616,21.7,0.0,0.0,198.5,0.8,,,93.4,,
2018-08-25 06:50:00,616,22.1,0.0,0.0,177.3,0.4,,,93.4,,
2018-08-25 07:00:00,616,22.5,0.0,0.0,184.9,0.5,,,93.4,,
2018-08-25 07:10:00,616,22.6,0.0,0.0,166.4,0.5,,,93.4,,
2018-08-25 07:20:00,616,22.6,0.0,0.0,158.9,0.5,,,93.4,,
2018-08-25 07:30:00,616,22.9,0.0,0.0,193.7,0.4,,,93.4,,
2018-08-25 07:40:00,616,23.3,0.0,0.0,196.4,0.1,,,93.4,,
2018-08-25 07:50:00,616,23.5,0.0,0.0,168.5,0.7,,,93.4,,
2018-08-25 08:00:00,616,23.9,0.0,0.0,218.3,0.8,,,93.4,,
2018-08-25 08:10:00,616,24.1,0.0,0.0,171.2,0.7,,,93.4,,
2018-08-25 08:20:00,616,24.2,0.0,0.0,123.8,0.6,,,93.4,,
2018-08-25 08:30:00,616,24.3,0.0,0.0,203.9,0.9,,,93.4,,
2018-08-25 08:40:00,616,24.9,0.0,0.0,232.6,2.4,,,92.4,,
2018-08-25 08:50:00,616,24.9,0.0,0.0,225.3,1.4,,,90.5,,
2018-08-25 09:00:00,616,25.0,0.0,0.0,246.8,1.7,,,88.4,,
2018-08-25 09:10:00,616,25.2,0.0,0.0,212.7,1.9,,,87.4,,
2018-08-25 09:20:00,616,25.4,0.0,0.0,227.6,2.0,,,88.9,,
2018-08-25 09:30:00,616,25.6,0.0,0.0,222.8,2.0,,,85.0,,
2018-08-25 09:40:00,616,25.8,0.0,0.0,235.6,1.7,,,87.4,,
2018-08-25 09:50:00,616,26.2,0.0,0.0,242.9,1.7,,,84.6,,
2018-08-25 10:00:00,616,26.0,0.0,0.0,241.1,1.5,,,83.8,,
2018-08-25 10:10:00,616,25.9,0.0,0.0,256.4,2.2,,,84.7,,
2018-08-25 10:20:00,616,25.8,0.0,0.0,249.4,2.0,,,85.1,,
2018-08-25 10:30:00,616,25.8,0.0,0.0,220.3,2.4,,,82.9,,
2018-08-25 10:40:00,616,25.7,0.0,0.0,210.1,1.5,,,82.8,,
2018-08-25 10:50:00,616,25.5,0.0,0.0,234.3,1.5,,,83.8,,
2018-08-25 11:00:00,616,25.8,0.0,0.0,238.5,1.5,,,84.1,,
2018-08-25 11:10:00,616,25.9,0.0,0.0,223.3,1.0,,,84.3,,
2018-08-25 11:20:00,616,26.3,0.0,0.0,211.0,2.1,,,81.5,,
2018-08-25 11:30:00,616,26.6,0.0,0.0,229.1,2.9,,,83.8,,
2018-08-25 11:40:00,616,26.6,0.0,0.0,230.7,2.0,,,81.9,,
2018-08-25 11:50:00,616,26.4,0.0,0.0,214.5,2.5,,,80.8,,
2018-08-25 12:00:00,616,27.0,0.0,0.0,194.3,3.0,,,77.9,,
2018-08-25 12:10:00,616,26.5,0.0,0.0,194.8,2.0,,,79.4,,
2018-08-25 12:20:00,616,26.2,0.0,0.0,200.6,1.9,,,80.7,,
2018-08-25 12:30:00,616,26.4,0.0,0.0,197.9,2.3,,,82.2,,
2018-08-25 12:40:00,616,26.5,0.0,0.0,202.7,2.0,,,81.2,,
2018-08-25 12:50:00,616,26.2,0.0,0.0,185.6,2.0,,,81.4,,
2018-08-25 13:00:00,616,26.0,0.0,0.0,219.2,1.5,,,82.7,,
2018-08-25 13:10:00,616,25.8,0.0,0.0,218.8,1.3,,,85.3,,
2018-08-25 13:20:00,616,26.0,0.0,0.0,238.1,2.1,,,85.0,,
2018-08-25 13:30:00,616,26.4,0.0,0.0,185.8,1.2,,,85.4,,
2018-08-25 13:40:00,616,25.8,0.0,0.0,222.9,1.5,,,85.7,,
2018-08-25 13:50:00,616,26.0,0.0,0.0,238.9,0.7,,,84.7,,
2018-08-25 14:00:00,616,26.0,0.0,0.0,196.9,2.0,,,85.1,,
2018-08-25 14:10:00,616,25.8,0.0,0.0,232.0,1.8,,,84.2,,
2018-08-25 14:20:00,616,25.5,0.0,0.0,0.0,0.1,,,83.5,,
2018-08-25 14:30:00,616,25.6,0.0,0.0,230.7,0.9,,,84.3,,
2018-08-25 14:40:00,616,25.6,0.0,0.0,190.3,0.7,,,84.3,,
2018-08-25 14:50:00,616,25.8,0.0,0.0,199.8,0.9,,,85.1,,
2018-08-25 15:00:00,616,25.8,0.0,0.0,192.5,1.9,,,86.7,,
2018-08-25 15:10:00,616,25.6,0.0,0.0,211.6,1.3,,,86.7,,
2018-08-25 15:20:00,616,25.7,0.0,0.0,200.4,2.0,,,87.2,,
2018-08-25 15:30:00,616,25.5,0.0,0.0,218.4,2.7,,,88.6,,
2018-08-25 15:40:00,616,25.6,0.0,0.0,193.6,1.3,,,87.2,,
2018-08-25 15:50:00,616,25.4,0.0,0.0,191.6,1.3,,,86.6,,
2018-08-25 16:00:00,616,25.2,0.0,0.0,210.0,1.5,,,88.2,,
2018-08-25 16:10:00,616,25.4,0.0,0.0,234.1,0.9,,,88.3,,
2018-08-25 16:20:00,616,25.4,0.0,0.0,205.1,1.1,,,88.3,,
2018-08-25 16:30:00,616,25.3,0.0,0.0,209.8,2.6,,,87.6,,
2018-08-25 16:40:00,616,25.2,0.0,0.0,210.2,1.4,,,88.3,,
2018-08-25 16:50:00,616,25.2,0.0,0.0,202.4,1.8,,,88.4,,
2018-08-25 17:00:00,616,25.1,0.0,0.0,231.6,1.1,,,88.5,,
2018-08-25 17:10:00,616,25.1,0.0,0.0,216.5,2.1,,,88.1,,
2018-08-25 17:20:00,616,25.1,0.0,0.0,220.5,2.3,,,88.2,,
2018-08-25 17:30:00,616,25.0,0.0,0.0,215.3,1.5,,,88.2,,
2018-08-25 17:40:00,616,24.8,0.0,0.0,245.5,1.8,,,88.7,,
2018-08-25 17:50:00,616,24.7,0.0,0.0,252.8,1.2,,,88.9,,
2018-08-25 18:00:00,616,24.8,0.0,0.0,247.6,1.1,,,88.9,,
2018-08-25 18:10:00,616,25.0,0.0,0.0,248.2,1.4,,,88.9,,
2018-08-25 18:20:00,616,25.1,0.0,0.0,225.4,1.8,,,88.3,,
2018-08-25 18:30:00,616,24.8,0.0,0.0,228.8,1.3,,,88.2,,
2018-08-25 18:40:00,616,24.5,0.0,0.0,252.8,0.9,,,88.8,,
2018-08-25 18:50:00,616,24.4,0.0,0.0,211.9,1.1,,,89.4,,
2018-08-25 19:00:00,616,24.2,0.0,0.0,246.6,1.7,,,90.4,,
2018-08-25 19:10:00,616,24.1,0.0,0.0,223.3,1.1,,,89.8,,
2018-08-25 19:20:00,616,24.0,0.0,0.0,192.1,0.6,,,91.2,,
2018-08-25 19:30:00,616,23.5,0.0,0.0,254.2,0.9,,,93.3,,
2018-08-25 19:40:00,616,23.3,0.0,0.0,221.7,1.2,,,93.4,,
2018-08-25 19:50:00,616,23.2,0.0,0.0,323.7,0.5,,,93.4,,
2018-08-25 20:00:00,616,22.9,0.0,0.0,0.0,0.0,,,93.4,,
2018-08-25 20:10:00,616,22.6,0.0,0.0,323.5,0.5,,,93.4,,
2018-08-25 20:20:00,616,22.5,0.0,0.0,19.7,0.5,,,93.4,,
2018-08-25 20:30:00,616,22.3,0.0,0.0,0.0,0.0,,,93.4,,
2018-08-25 20:40:00,616,22.1,0.0,0.0,0.0,0.0,,,93.4,,
2018-08-25 20:50:00,616,21.8,0.0,0.0,0.0,0.0,,,93.4,,
2018-08-25 21:00:00,616,21.5,0.0,0.0,193.3,0.2,,,93.4,,
2018-08-25 21:10:00,616,21.4,0.0,0.0,253.5,0.7,,,93.4,,
2018-08-25 21:20:00,616,21.1,0.0,0.0,203.4,0.1,,,93.4,,
2018-08-25 21:30:00,616,21.0,0.0,0.0,286.8,0.4,,,93.4,,
2018-08-25 21:40:00,616,21.0,0.0,0.0,0.0,0.0,,,93.4,,
2018-08-25 21:50:00,616,20.9,0.0,0.0,304.4,0.5,,,93.4,,
2018-08-25 22:00:00,616,20.9,0.0,0.0,0.0,0.0,,,93.4,,
2018-08-25 22:10:00,616,20.7,0.0,0.0,212.1,1.1,,,93.4,,
2018-08-25 22:20:00,616,20.7,0.0,0.0,210.9,0.5,,,93.4,,
2018-08-25 22:30:00,616,20.4,0.0,0.0,227.9,0.8,,,93.4,,
2018-08-25 22:40:00,616,20.3,0.0,0.0,224.9,0.6,,,93.4,,
2018-08-25 22:50:00,616,20.4,0.0,0.0,262.5,0.7,,,93.4,,
2018-08-25 23:00:00,616,20.1,0.0,0.0,236.1,0.9,,,93.4,,
2018-08-25 23:10:00,616,20.2,0.0,0.0,248.6,0.2,,,93.4,,
2018-08-25 23:20:00,616,20.2,0.0,0.0,0.0,0.1,,,93.4,,
2018-08-25 23:30:00,616,20.1,0.0,0.0,195.7,0.5,,,93.4,,
2018-08-25 23:40:00,616,20.1,0.0,0.0,192.5,0.4,,,93.4,,
2018-08-25 23:50:00,616,20.0,0.0,0.0,192.9,0.8,,,93.4,,
2018-08-26 00:00:00,616,20.0,0.0,0.0,0.0,0.0,,,93.4,,
2018-08-26 00:10:00,616,20.1,0.0,0.0,210.6,0.1,,,93.4,,
2018-08-26 00:20:00,616,19.8,0.0,0.0,0.0,0.0,,,93.4,,
2018-08-26 00:30:00,616,19.8,0.0,0.0,0.0,0.0,,,93.4,,
2018-08-26 00:40:00,616,19.7,0.0,0.0,175.2,0.4,,,93.4,,
2018-08-26 00:50:00,616,19.6,0.0,0.0,211.6,0.3,,,93.4,,
2018-08-26 01:00:00,616,19.7,0.0,0.0,144.2,0.4,,,93.4,,
2018-08-26 01:10:00,616,19.5,0.0,0.0,151.7,0.8,,,93.4,,
2018-08-26 01:20:00,616,19.6,0.0,0.0,155.1,0.5,,,93.4,,
2018-08-26 01:30:00,616,19.6,0.0,0.0,166.6,0.3,,,93.4,,
2018-08-26 01:40:00,616,19.4,0.0,0.0,0.0,0.0,,,93.4,,
2018-08-26 01:50:00,616,19.5,0.0,0.0,169.4,1.1,,,93.4,,
2018-08-26 02:00:00,616,19.5,0.0,0.0,196.0,0.5,,,93.4,,
2018-08-26 02:10:00,616,19.3,0.0,0.0,0.0,0.0,,,93.4,,
2018-08-26 02:20:00,616,19.5,0.0,0.0,182.6,0.3,,,93.4,,
2018-08-26 02:30:00,616,19.7,0.0,0.0,173.7,0.8,,,93.4,,
2018-08-26 02:40:00,616,19.6,0.0,0.0,0.0,0.0,,,93.4,,
2018-08-26 02:50:00,616,19.8,0.0,0.0,286.0,0.2,,,93.4,,
2018-08-26 03:00:00,616,19.9,0.0,0.0,0.0,0.0,,,93.4,,
2018-08-26 03:10:00,616,19.9,0.0,0.0,14.3,0.3,,,93.4,,
2018-08-26 03:20:00,616,20.1,0.0,0.0,160.8,0.2,,,93.4,,
2018-08-26 03:30:00,616,20.0,0.0,0.0,128.5,0.7,,,93.4,,
2018-08-26 03:40:00,616,20.0,0.0,0.0,185.4,0.4,,,93.4,,
2018-08-26 03:50:00,616,20.2,0.0,0.0,146.9,0.8,,,93.4,,
2018-08-26 04:00:00,616,20.2,0.0,0.0,26.8,0.3,,,93.4,,
2018-08-26 04:10:00,616,20.2,0.0,0.0,79.9,0.2,,,93.4,,
2018-08-26 04:20:00,616,20.2,0.0,0.0,125.7,0.2,,,93.4,,
2018-08-26 04:30:00,616,20.3,0.0,0.0,0.0,0.0,,,93.4,,
2018-08-26 04:40:00,616,20.5,0.0,0.0,133.5,0.2,,,93.4,,
2018-08-26 04:50:00,616,20.4,0.0,0.0,0.0,0.0,,,93.4,,
2018-08-26 05:00:00,616,20.4,0.0,0.0,0.0,0.0,,,93.4,,
2018-08-26 05:10:00,616,20.5,0.0,0.0,111.0,0.4,,,93.4,,
2018-08-26 05:20:00,616,20.5,0.0,0.0,0.0,0.0,,,93.4,,
2018-08-26 05:30:00,616,20.5,0.0,0.0,158.2,0.5,,,93.4,,
2018-08-26 05:40:00,616,20.4,0.0,0.0,0.0,0.0,,,93.4,,
2018-08-26 05:50:00,616,20.4,0.0,0.0,0.0,0.0,,,93.4,,
2018-08-26 06:00:00,616,20.5,0.0,0.0,0.0,0.0,,,93.4,,
2018-08-26 06:10:00,616,20.6,0.0,0.0,0.0,0.0,,,93.4,,
2018-08-26 06:20:00,616,20.6,0.0,0.0,39.6,0.1,,,93.4,,
2018-08-26 06:30:00,616,20.8,0.0,0.0,54.4,0.7,,,93.4,,
2018-08-26 06:40:00,616,21.0,0.0,0.0,74.5,1.1,,,93.4,,
2018-08-26 06:50:00,616,21.2,0.0,0.0,81.2,0.3,,,93.4,,
2018-08-26 07:00:00,616,21.3,0.0,0.0,76.0,1.0,,,93.4,,
2018-08-26 07:10:00,616,21.3,0.0,0.0,68.7,0.6,,,93.4,,
2018-08-26 07:20:00,616,21.6,0.0,0.0,80.3,0.8,,,93.4,,
2018-08-26 07:30:00,616,21.6,0.0,0.0,77.2,1.4,,,93.4,,
2018-08-26 07:40:00,616,21.7,0.0,0.0,110.1,0.7,,,93.4,,
2018-08-26 07:50:00,616,21.9,0.0,0.0,131.3,0.7,,,93.4,,
2018-08-26 08:00:00,616,22.1,0.0,0.0,81.1,0.1,,,93.4,,
2018-08-26 08:10:00,616,22.1,0.0,0.0,111.5,0.4,,,93.4,,
2018-08-26 08:20:00,616,22.3,0.0,0.0,135.9,0.8,,,93.4,,
2018-08-26 08:30:00,616,22.5,0.0,0.0,87.6,1.4,,,93.4,,
2018-08-26 08:40:00,616,22.5,0.0,0.0,123.0,0.4,,,93.4,,
2018-08-26 08:50:00,616,22.6,0.0,10.0,0.0,0.1,,,93.4,,
2018-08-26 09:00:00,616,22.5,0.0,10.0,168.4,0.9,,,93.4,,
2018-08-26 09:10:00,616,22.2,0.0,10.0,108.3,0.6,,,93.4,,
2018-08-26 09:20:00,616,21.8,0.0,10.0,115.6,0.8,,,93.4,,
2018-08-26 09:30:00,616,21.6,0.0,10.0,100.3,0.5,,,93.4,,
2018-08-26 09:40:00,616,21.7,0.0,10.0,90.7,0.1,,,93.4,,
2018-08-26 09:50:00,616,21.8,0.0,10.0,83.4,0.5,,,93.4,,
2018-08-26 10:00:00,616,21.8,0.0,10.0,125.4,0.7,,,93.4,,
2018-08-26 10:10:00,616,21.9,0.0,10.0,9.6,0.6,,,93.4,,
2018-08-26 10:20:00,616,21.6,0.0,10.0,97.6,1.0,,,93.4,,
2018-08-26 10:30:00,616,21.3,0.0,10.0,136.7,2.2,,,93.4,,
2018-08-26 10:40:00,616,20.6,0.0,10.0,151.9,1.0,,,93.4,,
2018-08-26 10:50:00,616,20.7,0.0,10.0,188.2,0.9,,,93.4,,
2018-08-26 11:00:00,616,20.6,0.0,0.0,148.0,0.8,,,93.4,,
2018-08-26 11:10:00,616,20.8,0.0,0.0,119.6,1.7,,,93.4,,
2018-08-26 11:20:00,616,20.3,0.0,0.0,116.6,1.1,,,86.5,,
2018-08-26 11:30:00,616,19.8,0.0,0.0,127.2,1.5,,,87.4,,
2018-08-26 11:40:00,616,19.5,0.0,0.0,120.7,1.5,,,89.2,,
2018-08-26 11:50:00,616,19.2,0.0,10.0,102.2,0.8,,,92.9,,
2018-08-26 12:00:00,616,19.1,0.0,10.0,130.1,0.3,,,92.9,,
2018-08-26 12:10:00,616,19.5,0.0,0.0,50.4,0.8,,,93.3,,
2018-08-26 12:20:00,616,20.1,0.0,10.0,345.7,1.5,,,93.4,,
2018-08-26 12:30:00,616,20.5,0.0,0.0,358.5,1.1,,,93.0,,
2018-08-26 12:40:00,616,21.0,0.0,0.0,317.9,0.5,,,92.6,,
2018-08-26 12:50:00,616,21.0,0.0,0.0,231.1,0.8,,,91.1,,
2018-08-26 13:00:00,616,21.0,0.0,0.0,77.0,0.6,,,91.5,,
2018-08-26 13:10:00,616,21.3,0.0,0.0,21.7,0.5,,,90.4,,
